score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 2,structural,20,57,406,406,0.5665024630541872,0.43349753694581283,1.0
Score 2,noisy,20,1,406,406,0.9630541871921182,0.036945812807881784,1.0
Score 2,noisy,20,2,406,406,0.9630541871921182,0.036945812807881784,1.0
Score 2,noisy,20,3,406,406,0.9630541871921182,0.036945812807881784,1.0
Score 2,noisy,20,5,406,406,0.9630541871921182,0.036945812807881784,1.0
Score 2,noisy,20,10,406,406,0.9507389162561576,0.049261083743842415,1.0
Score 2,noisy,20,15,406,406,0.9655172413793104,0.03448275862068961,1.0
Score 2,noisy,20,20,406,406,0.9433497536945813,0.056650246305418706,1.0
Score 2,noisy,20,30,406,406,0.9064039408866995,0.09359605911330049,1.0
Score 2,noisy,20,40,406,406,0.7881773399014779,0.21182266009852213,1.0
Score 2,noisy,20,50,406,406,0.5935960591133005,0.4064039408866995,1.0
Score 2,noisy,20,57,406,406,0.5566502463054187,0.4433497536945813,1.0
Score 2,structural,30,1,609,609,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,30,2,609,609,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,30,3,609,609,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,30,5,609,609,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,30,10,609,609,0.9425287356321839,0.05747126436781613,1.0
Score 2,structural,30,15,609,609,0.9425287356321839,0.05747126436781613,1.0
Score 2,structural,30,20,609,609,0.9408866995073891,0.059113300492610876,1.0
Score 2,structural,30,30,609,609,0.9064039408866995,0.09359605911330049,1.0
Score 2,structural,30,40,609,609,0.8275862068965517,0.1724137931034483,1.0
Score 2,structural,30,50,609,609,0.6174055829228243,0.3825944170771757,1.0
Score 2,structural,30,57,609,609,0.5615763546798029,0.43842364532019706,1.0
Score 2,noisy,30,1,609,609,0.9737274220032841,0.026272577996715896,1.0
Score 2,noisy,30,2,609,609,0.9737274220032841,0.026272577996715896,1.0
Score 2,noisy,30,3,609,609,0.9737274220032841,0.026272577996715896,1.0
Score 2,noisy,30,5,609,609,0.9737274220032841,0.026272577996715896,1.0
Score 2,noisy,30,10,609,609,0.9573070607553367,0.04269293924466333,1.0
Score 2,noisy,30,15,609,609,0.9638752052545156,0.03612479474548436,1.0
Score 2,noisy,30,20,609,609,0.9425287356321839,0.05747126436781613,1.0
Score 2,noisy,30,30,609,609,0.909688013136289,0.090311986863711,1.0
Score 2,noisy,30,40,609,609,0.8095238095238095,0.19047619047619047,1.0
Score 2,noisy,30,50,609,609,0.6190476190476191,0.38095238095238093,1.0
Score 2,noisy,30,57,609,609,0.5747126436781609,0.4252873563218391,1.0
Score 2,structural,40,1,812,812,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,40,2,812,812,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,40,3,812,812,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,40,5,812,812,0.9605911330049262,0.039408866995073843,1.0
Score 2,structural,40,10,812,812,0.9421182266009852,0.05788177339901479,1.0
Score 2,structural,40,15,812,812,0.9421182266009852,0.05788177339901479,1.0
