score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,noisy,stealthy,40,5,822,698,0.4269340974212034,0.5730659025787965
Score 1,noisy,stealthy,40,10,822,698,0.49570200573065903,0.504297994269341
Score 1,noisy,stealthy,40,15,822,698,0.5945558739255015,0.40544412607449853
Score 1,noisy,stealthy,40,20,822,698,0.6103151862464183,0.38968481375358166
Score 1,noisy,stealthy,40,30,822,698,0.6361031518624641,0.36389684813753587
Score 1,noisy,stealthy,40,40,822,698,0.5386819484240688,0.4613180515759312
Score 1,noisy,stealthy,40,50,822,698,0.3151862464183381,0.6848137535816619
Score 1,noisy,stealthy,40,57,822,698,0.0,1.0
Score 1,structural,aggressive,50,1,1028,1028,0.29669260700389105,0.7033073929961089
Score 1,structural,aggressive,50,2,1028,1028,0.010700389105058366,0.9892996108949417
Score 1,structural,aggressive,50,3,1028,1028,0.029182879377431907,0.9708171206225681
Score 1,structural,aggressive,50,5,1028,1028,0.010700389105058366,0.9892996108949417
Score 1,structural,aggressive,50,10,1028,1028,0.0019455252918287938,0.9980544747081712
Score 1,structural,aggressive,50,15,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,20,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,30,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,40,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,50,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,57,1028,1028,0.0,1.0
Score 1,structural,stealthy,50,1,1028,656,0.4969512195121951,0.5030487804878049
Score 1,structural,stealthy,50,2,1028,656,0.4070121951219512,0.5929878048780488
Score 1,structural,stealthy,50,3,1028,656,0.35060975609756095,0.649390243902439
Score 1,structural,stealthy,50,5,1028,656,0.3003048780487805,0.6996951219512195
Score 1,structural,stealthy,50,10,1028,656,0.2774390243902439,0.7225609756097561
Score 1,structural,stealthy,50,15,1028,656,0.27439024390243905,0.725609756097561
Score 1,structural,stealthy,50,20,1028,656,0.2850609756097561,0.7149390243902439
Score 1,structural,stealthy,50,30,1028,656,0.23323170731707318,0.7667682926829268
Score 1,structural,stealthy,50,40,1028,656,0.12652439024390244,0.8734756097560976
Score 1,structural,stealthy,50,50,1028,656,0.03201219512195122,0.9679878048780488
Score 1,structural,stealthy,50,57,1028,656,0.0,1.0
Score 1,noisy,aggressive,50,1,1028,1028,0.35116731517509725,0.6488326848249028
Score 1,noisy,aggressive,50,2,1028,1028,0.10505836575875487,0.8949416342412452
Score 1,noisy,aggressive,50,3,1028,1028,0.10019455252918288,0.8998054474708171
Score 1,noisy,aggressive,50,5,1028,1028,0.09533073929961089,0.9046692607003891
Score 1,noisy,aggressive,50,10,1028,1028,0.10019455252918288,0.8998054474708171
Score 1,noisy,aggressive,50,15,1028,1028,0.07490272373540856,0.9250972762645915
Score 1,noisy,aggressive,50,20,1028,1028,0.07003891050583658,0.9299610894941635
Score 1,noisy,aggressive,50,30,1028,1028,0.0038910505836575876,0.9961089494163424
Score 1,noisy,aggressive,50,40,1028,1028,0.0009727626459143969,0.9990272373540856
Score 1,noisy,aggressive,50,50,1028,1028,0.0,1.0
Score 1,noisy,aggressive,50,57,1028,1028,0.0,1.0
Score 1,noisy,stealthy,50,1,1028,862,0.48491879350348027,0.5150812064965198
Score 1,noisy,stealthy,50,2,1028,862,0.4767981438515081,0.5232018561484919
Score 1,noisy,stealthy,50,3,1028,862,0.4582366589327146,0.5417633410672854
Score 1,noisy,stealthy,50,5,1028,862,0.4593967517401392,0.5406032482598608
Score 1,noisy,stealthy,50,10,1028,862,0.5069605568445475,0.49303944315545245
Score 1,noisy,stealthy,50,15,1028,862,0.605568445475638,0.39443155452436196
Score 1,noisy,stealthy,50,20,1028,862,0.6252900232018561,0.3747099767981439
Score 1,noisy,stealthy,50,30,1028,862,0.6310904872389791,0.3689095127610209
Score 1,noisy,stealthy,50,40,1028,862,0.5081206496519721,0.4918793503480279
Score 1,noisy,stealthy,50,50,1028,862,0.29118329466357307,0.7088167053364269
Score 1,noisy,stealthy,50,57,1028,862,0.0,1.0
Score 1,structural,aggressive,60,1,1234,1234,0.3273905996758509,0.6726094003241492
Score 1,structural,aggressive,60,2,1234,1234,0.031604538087520256,0.9683954619124797
Score 1,structural,aggressive,60,3,1234,1234,0.04862236628849271,0.9513776337115073
Score 1,structural,aggressive,60,5,1234,1234,0.029173419773095625,0.9708265802269044
Score 1,structural,aggressive,60,10,1234,1234,0.018638573743922204,0.9813614262560778
