Attack metrics report
Dataset: taiwan_bankruptcy
Attack: fgsm
epsilon=0.07

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2977/2998
ASR (among correct): 0.9930

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.07

Changed samples among successful attacks: 2977/2977
Max |delta| among successful attacks: 0.07

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0563741 median=0.056264 min=0.0524717 max=0.0656805
  RMSE : mean=0.0624842 median=0.0623906 min=0.0602919 max=0.0675386
  L1   : mean=5.29917 median=5.28882 min=4.93234 max=6.17396
  L2   : mean=0.605807 median=0.6049 min=0.584552 max=0.654811
  Linf : mean=0.07 median=0.07 min=0.07 max=0.07

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.340128 mean|diff|=0.0138882 max|diff|=0.0186995
  RMSE : orig_mean=0.450105 adv_mean=0.459401 mean|diff|=0.00970978 max|diff|=0.0204606
  L1   : orig_mean=30.6666 adv_mean=31.972 mean|diff|=1.30549 max|diff|=1.75775
  L2   : orig_mean=4.36393 adv_mean=4.45406 mean|diff|=0.0941398 max|diff|=0.198373
  Linf : orig_mean=0.999071 adv_mean=0.999529 mean|diff|=0.0013501 max|diff|=0.07

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326043 adv_mean=0.33998 mean|diff|=0.0139369 max|diff|=0.0186995
  RMSE : orig_mean=0.449877 adv_mean=0.459249 mean|diff|=0.00975568 max|diff|=0.0179524
  L1   : orig_mean=30.6481 adv_mean=31.9581 mean|diff|=1.31007 max|diff|=1.75775
  L2   : orig_mean=4.36172 adv_mean=4.45258 mean|diff|=0.0945848 max|diff|=0.174056
  Linf : orig_mean=0.999068 adv_mean=0.999549 mean|diff|=0.00133277 max|diff|=0.07

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
422,1,1,0.0556829,0.0621945,5.23419,0.602998,0.07
423,1,1,0.0553073,0.0617007,5.19888,0.59821,0.07
424,1,1,0.0563382,0.0624868,5.29579,0.605832,0.07
425,1,1,0.0569435,0.0627864,5.35269,0.608737,0.07
426,1,1,0.0555389,0.0619394,5.22066,0.600524,0.07
428,1,1,0.0560367,0.0623958,5.26745,0.60495,0.07
429,1,1,0.056426,0.0626199,5.30404,0.607122,0.07
431,1,1,0.0558272,0.0622409,5.24776,0.603448,0.07
432,1,1,0.0556775,0.0622007,5.23369,0.603058,0.07
433,1,1,0.0559339,0.0621801,5.25778,0.602858,0.07
434,1,1,0.0558604,0.062084,5.25088,0.601926,0.07
435,1,1,0.0549459,0.0614721,5.16492,0.595995,0.07
436,1,1,0.0554473,0.0618837,5.21205,0.599985,0.07
437,1,1,0.0553695,0.061832,5.20473,0.599483,0.07
438,1,1,0.0554333,0.0619504,5.21073,0.600632,0.07
439,1,1,0.0552345,0.0618131,5.19204,0.5993,0.07
440,1,1,0.0564979,0.062463,5.3108,0.605601,0.07
441,1,1,0.0560717,0.0622752,5.27074,0.60378,0.07
442,1,1,0.0563624,0.0623808,5.29806,0.604804,0.07
443,0,1,0.054868,0.0616098,5.15759,0.597329,0.07
444,1,1,0.057122,0.0628937,5.36947,0.609777,0.07
445,1,1,0.0550954,0.0615528,5.17897,0.596777,0.07
446,1,1,0.0552055,0.0616036,5.18931,0.597269,0.07
447,1,1,0.0566535,0.0627265,5.32543,0.608156,0.07
448,1,1,0.0555468,0.0620013,5.2214,0.601125,0.07
449,1,1,0.0558225,0.0622524,5.24731,0.60356,0.07
450,1,1,0.054888,0.0615343,5.15947,0.596597,0.07
451,1,1,0.0572443,0.062849,5.38096,0.609343,0.07
452,1,1,0.0558038,0.06225,5.24556,0.603536,0.07
453,1,1,0.0550874,0.0618351,5.17821,0.599514,0.07
454,1,1,0.0559682,0.0622651,5.26101,0.603683,0.07
455,1,1,0.0568052,0.0626146,5.33969,0.607072,0.07
456,1,1,0.0571703,0.0627697,5.37401,0.608575,0.07
457,1,1,0.0570686,0.0628111,5.36445,0.608976,0.07
460,1,1,0.0558106,0.0622229,5.2462,0.603273,0.07
461,1,1,0.0556765,0.0619836,5.2336,0.600954,0.07
462,1,1,0.0572086,0.0630434,5.37761,0.611229,0.07
463,1,1,0.0547262,0.0615352,5.14426,0.596606,0.07
464,1,1,0.0567407,0.0627876,5.33362,0.608748,0.07
466,1,1,0.054854,0.0617228,5.15628,0.598425,0.07
467,1,1,0.05728,0.0629423,5.38432,0.610248,0.07
468,1,1,0.055144,0.0617059,5.18353,0.598261,0.07
470,1,1,0.0564834,0.0624221,5.30944,0.605204,0.07
471,1,1,0.0545902,0.061411,5.13148,0.595402,0.07
472,1,1,0.055851,0.0622183,5.24999,0.603229,0.07
473,1,1,0.055582,0.0619441,5.22471,0.600571,0.07
474,1,1,0.0562978,0.0624406,5.29199,0.605384,0.07
475,1,1,0.0558412,0.0620609,5.24907,0.601702,0.07
476,1,1,0.0550137,0.0617721,5.17129,0.598902,0.07
477,1,1,0.0549816,0.061797,5.16827,0.599144,0.07
478,1,1,0.0573145,0.063089,5.38757,0.611671,0.07
479,1,1,0.0557538,0.0622288,5.24086,0.603331,0.07
480,1,1,0.0557186,0.0622145,5.23755,0.603192,0.07
481,1,1,0.05748,0.0631858,5.40312,0.61261,0.07
482,1,1,0.05566,0.0621939,5.23204,0.602993,0.07
483,1,1,0.0565837,0.0624826,5.31887,0.605791,0.07
484,1,1,0.0570874,0.0628494,5.36622,0.609347,0.07
485,1,1,0.0572508,0.0630163,5.38158,0.610966,0.07
486,1,1,0.0566287,0.0627115,5.3231,0.608011,0.07
487,1,1,0.0550131,0.0617715,5.17123,0.598897,0.07
488,1,1,0.0565081,0.0626501,5.31176,0.607415,0.07
490,1,1,0.0557216,0.0622158,5.23783,0.603204,0.07
491,1,1,0.0555989,0.0620985,5.22629,0.602067,0.07
492,1,1,0.0548969,0.0617475,5.16031,0.598664,0.07
493,1,1,0.0554651,0.061968,5.21372,0.600802,0.07
495,1,1,0.0564572,0.0626285,5.30698,0.607206,0.07
496,1,1,0.0558073,0.0622513,5.24588,0.603549,0.07
497,1,1,0.0571517,0.0629843,5.37226,0.610655,0.07
498,1,1,0.0578076,0.0632672,5.43391,0.613398,0.07
499,1,1,0.0559243,0.0622485,5.25689,0.603522,0.07
500,1,1,0.0562756,0.0624495,5.28991,0.605471,0.07
501,1,1,0.056478,0.0622868,5.30893,0.603893,0.07
502,1,1,0.0571608,0.0629405,5.37312,0.610231,0.07
503,1,1,0.0558493,0.0622397,5.24983,0.603436,0.07
504,1,1,0.056727,0.0627131,5.33233,0.608026,0.07
505,1,1,0.0557875,0.0622424,5.24403,0.603462,0.07
507,1,1,0.0580127,0.0634821,5.45319,0.615482,0.07
508,1,1,0.0553423,0.0618847,5.20218,0.599994,0.07
509,1,1,0.0549214,0.0616832,5.16261,0.598041,0.07
510,1,1,0.0546111,0.0614416,5.13344,0.595699,0.07
511,1,1,0.0565044,0.0626467,5.31142,0.607383,0.07
512,1,1,0.0557745,0.0620086,5.2428,0.601195,0.07
513,1,1,0.0539932,0.0611495,5.07536,0.592866,0.07
514,1,1,0.0573972,0.062987,5.39534,0.610681,0.07
515,1,1,0.0573929,0.0630836,5.39493,0.611618,0.07
516,1,1,0.0565062,0.0626482,5.31158,0.607397,0.07
517,1,1,0.0563002,0.0624036,5.29222,0.605025,0.07
519,1,1,0.0545693,0.0614586,5.12951,0.595863,0.07
520,1,1,0.0576244,0.0631757,5.41669,0.612511,0.07
521,1,1,0.0577867,0.0631075,5.43195,0.611849,0.07
522,1,1,0.0549855,0.0617813,5.16864,0.598992,0.07
523,1,1,0.057919,0.0629602,5.44439,0.610422,0.07
524,1,1,0.0559661,0.0623449,5.26082,0.604456,0.07
525,1,1,0.0557342,0.0619996,5.23901,0.601109,0.07
526,1,1,0.0554266,0.061889,5.2101,0.600036,0.07
527,1,1,0.0563111,0.0623438,5.29324,0.604446,0.07
528,1,1,0.0564865,0.0624316,5.30973,0.605297,0.07
529,1,1,0.0559819,0.0621799,5.2623,0.602857,0.07
530,1,1,0.0573653,0.0630932,5.39233,0.611712,0.07
531,1,1,0.0559666,0.0620412,5.26086,0.601511,0.07
532,1,1,0.0566717,0.0625368,5.32714,0.606317,0.07
533,0,1,0.054422,0.0614696,5.11567,0.59597,0.07
535,1,1,0.0549614,0.06179,5.16637,0.599076,0.07
536,1,1,0.0563574,0.0624847,5.2976,0.605812,0.07
537,1,1,0.0567021,0.0625722,5.32999,0.60666,0.07
538,1,1,0.05546,0.061885,5.21324,0.599997,0.07
540,1,1,0.0577398,0.0632237,5.42754,0.612977,0.07
541,1,1,0.0564435,0.062611,5.30569,0.607036,0.07
542,1,1,0.0612978,0.065021,5.76199,0.630401,0.07
543,1,1,0.0573746,0.063123,5.39322,0.612,0.07
544,1,1,0.0563589,0.062602,5.29774,0.606949,0.07
545,1,1,0.0570276,0.0628414,5.36059,0.60927,0.07
546,1,1,0.0558887,0.0620644,5.25354,0.601737,0.07
547,1,1,0.0565644,0.0625029,5.31706,0.605988,0.07
548,1,1,0.0566763,0.0625391,5.32757,0.606339,0.07
549,0,1,0.0556939,0.0622003,5.23523,0.603054,0.07
550,1,1,0.055608,0.0620362,5.22715,0.601464,0.07
551,1,1,0.0565792,0.0626828,5.31845,0.607732,0.07
552,1,1,0.0559071,0.0621021,5.25527,0.602102,0.07
553,1,1,0.0563199,0.062437,5.29407,0.605349,0.07
554,1,1,0.0562653,0.0622398,5.28894,0.603438,0.07
555,1,1,0.0577484,0.0632286,5.42835,0.613024,0.07
556,1,1,0.0571532,0.0628203,5.3724,0.609066,0.07
557,1,1,0.0579973,0.0634213,5.45175,0.614892,0.07
560,1,1,0.0563226,0.0624903,5.29433,0.605866,0.07
561,1,1,0.0572161,0.0629568,5.37831,0.610389,0.07
563,1,1,0.0567975,0.0626871,5.33896,0.607774,0.07
564,1,1,0.0567989,0.062832,5.3391,0.609179,0.07
565,1,1,0.0565688,0.0625041,5.31747,0.606,0.07
567,1,1,0.0552702,0.0618598,5.1954,0.599753,0.07
568,1,1,0.0567419,0.0626945,5.33373,0.607845,0.07
569,1,1,0.0559762,0.0621597,5.26177,0.602661,0.07
570,1,1,0.0562599,0.0624307,5.28843,0.605288,0.07
571,1,1,0.0569486,0.0629517,5.35317,0.61034,0.07
572,1,1,0.0558001,0.0622489,5.24521,0.603525,0.07
573,1,1,0.0560023,0.0623712,5.26421,0.604711,0.07
574,1,1,0.0559019,0.0621619,5.25478,0.602682,0.07
575,1,1,0.0560693,0.0623096,5.27052,0.604114,0.07
576,1,1,0.0554341,0.0619379,5.21081,0.60051,0.07
577,1,1,0.0550022,0.0618053,5.17021,0.599224,0.07
578,1,1,0.0572752,0.0627514,5.38387,0.608397,0.07
579,1,1,0.0564511,0.0626274,5.3064,0.607196,0.07
580,1,1,0.0564166,0.0626174,5.30316,0.607098,0.07
581,1,1,0.0567801,0.0627377,5.33733,0.608265,0.07
582,1,1,0.0556564,0.0621957,5.2317,0.603009,0.07
583,1,1,0.0572974,0.0630101,5.38595,0.610906,0.07
584,1,1,0.055291,0.0618218,5.19735,0.599385,0.07
585,1,1,0.055665,0.0621848,5.23251,0.602904,0.07
586,1,1,0.057718,0.0634182,5.42549,0.614863,0.07
587,1,1,0.0555913,0.0621057,5.22559,0.602137,0.07
588,1,1,0.0572886,0.0630228,5.38513,0.611028,0.07
589,1,1,0.0557197,0.0622152,5.23766,0.603198,0.07
590,1,1,0.0553627,0.06192,5.2041,0.600337,0.07
591,1,1,0.0565143,0.0626504,5.31234,0.607418,0.07
592,1,1,0.0548153,0.0616991,5.15264,0.598195,0.07
593,1,1,0.0631176,0.0661664,5.93305,0.641507,0.07
594,1,1,0.0579156,0.0633664,5.44407,0.61436,0.07
595,1,1,0.0561068,0.0622792,5.27404,0.60382,0.07
596,1,1,0.0562591,0.0624028,5.28836,0.605017,0.07
597,1,1,0.0575901,0.0631475,5.41347,0.612238,0.07
598,1,1,0.0576003,0.0632981,5.41443,0.613698,0.07
599,0,1,0.058369,0.0635524,5.48669,0.616163,0.07
600,1,1,0.0559588,0.0622693,5.26013,0.603723,0.07
601,1,1,0.0556993,0.0621311,5.23574,0.602384,0.07
602,1,1,0.0592683,0.0640109,5.57122,0.620608,0.07
603,1,1,0.0559881,0.0620484,5.26288,0.601581,0.07
604,1,1,0.0543053,0.0614026,5.1047,0.59532,0.07
605,1,1,0.0542086,0.0611303,5.09561,0.592681,0.07
606,1,1,0.0553296,0.0618482,5.20098,0.599641,0.07
607,1,1,0.0567336,0.0627815,5.33296,0.608689,0.07
609,1,1,0.054906,0.0614948,5.16116,0.596214,0.07
610,1,1,0.0579784,0.0634208,5.44997,0.614888,0.07
611,1,1,0.0563924,0.062611,5.30089,0.607036,0.07
612,1,1,0.0572226,0.062972,5.37893,0.610536,0.07
613,1,1,0.0561158,0.0623244,5.27489,0.604258,0.07
615,1,1,0.0558602,0.0622804,5.25086,0.603831,0.07
616,1,1,0.0563081,0.0622387,5.29296,0.603426,0.07
617,1,1,0.0561983,0.0623039,5.28264,0.604059,0.07
618,1,1,0.0562113,0.062362,5.28386,0.604622,0.07
620,1,1,0.0557914,0.062245,5.24439,0.603488,0.07
621,1,1,0.0565729,0.0626784,5.31785,0.60769,0.07
622,1,1,0.0563614,0.0623665,5.29798,0.604666,0.07
623,1,1,0.0557682,0.0622342,5.24221,0.603383,0.07
624,1,1,0.0553338,0.0617887,5.20138,0.599064,0.07
625,1,1,0.0568735,0.0627584,5.34611,0.608465,0.07
626,1,1,0.0555841,0.0620351,5.2249,0.601452,0.07
627,1,1,0.0575227,0.0629964,5.40713,0.610773,0.07
628,1,1,0.0560009,0.0621017,5.26409,0.602099,0.07
629,1,1,0.0562256,0.0623792,5.28521,0.604789,0.07
630,1,1,0.0621315,0.0655927,5.84036,0.635945,0.07
631,1,1,0.0583702,0.0637308,5.4868,0.617893,0.07
632,1,1,0.0562712,0.0624123,5.28949,0.605109,0.07
633,1,1,0.0575751,0.0632643,5.41206,0.61337,0.07
634,1,1,0.0565451,0.062665,5.31524,0.60756,0.07
635,1,1,0.0549595,0.0617894,5.1662,0.59907,0.07
636,1,1,0.0551598,0.0618208,5.18502,0.599375,0.07
637,1,1,0.0563194,0.0625001,5.29402,0.605961,0.07
639,1,1,0.0552103,0.0618262,5.18977,0.599427,0.07
641,1,1,0.0633268,0.0663585,5.95272,0.64337,0.07
642,1,1,0.05769,0.0631681,5.42286,0.612438,0.07
643,1,1,0.0571531,0.0629156,5.37239,0.60999,0.07
644,1,1,0.0557274,0.0620396,5.23837,0.601496,0.07
645,1,1,0.0563091,0.0624235,5.29305,0.605219,0.07
646,1,1,0.0566472,0.062722,5.32484,0.608112,0.07
647,1,1,0.0558727,0.0619805,5.25204,0.600923,0.07
649,1,1,0.0638409,0.0666454,6.00105,0.646151,0.07
650,1,1,0.0563627,0.0624654,5.29809,0.605625,0.07
651,1,1,0.0561145,0.0623986,5.27476,0.604977,0.07
652,1,1,0.0559437,0.0621462,5.25871,0.60253,0.07
653,1,1,0.0549432,0.0617842,5.16466,0.59902,0.07
654,1,1,0.0571487,0.0629413,5.37198,0.610238,0.07
655,1,1,0.0565527,0.0626666,5.31595,0.607575,0.07
656,1,1,0.0561886,0.0623987,5.28173,0.604978,0.07
657,1,1,0.0561581,0.0623693,5.27886,0.604693,0.07
659,1,1,0.0553894,0.061924,5.2066,0.600376,0.07
660,1,1,0.055688,0.0622044,5.23467,0.603094,0.07
661,1,1,0.0556218,0.0621296,5.22845,0.602368,0.07
662,1,1,0.0548991,0.061667,5.16051,0.597884,0.07
663,1,1,0.0558794,0.0620341,5.25267,0.601443,0.07
664,1,1,0.0548412,0.0616243,5.15507,0.59747,0.07
665,1,1,0.0546537,0.0615035,5.13745,0.596298,0.07
666,1,1,0.0558615,0.0621135,5.25098,0.602213,0.07
667,1,1,0.0565776,0.0626811,5.31829,0.607715,0.07
668,1,1,0.0567739,0.0627173,5.33674,0.608066,0.07
669,1,1,0.0573515,0.0631129,5.39104,0.611902,0.07
670,1,1,0.0562765,0.0624199,5.28999,0.605184,0.07
671,1,1,0.0558852,0.0622353,5.2532,0.603393,0.07
672,1,1,0.0558536,0.0620852,5.25024,0.601938,0.07
673,1,1,0.0556956,0.0621139,5.23539,0.602216,0.07
674,1,1,0.0561002,0.062324,5.27342,0.604253,0.07
675,1,1,0.0571941,0.0629646,5.37625,0.610464,0.07
676,1,1,0.0556685,0.0621968,5.23284,0.603021,0.07
677,1,1,0.0567266,0.0626035,5.3323,0.606963,0.07
678,1,1,0.0563708,0.0624895,5.29885,0.605858,0.07
679,1,1,0.0556683,0.0620809,5.23282,0.601897,0.07
680,1,1,0.056866,0.0627366,5.34541,0.608254,0.07
681,1,1,0.0559467,0.0622633,5.25899,0.603665,0.07
682,1,1,0.0573495,0.0631074,5.39085,0.611849,0.07
684,1,1,0.0550503,0.0618043,5.17473,0.599215,0.07
685,1,1,0.0567029,0.0627418,5.33007,0.608304,0.07
686,1,1,0.0568474,0.0626618,5.34366,0.607528,0.07
687,1,1,0.0562244,0.0622135,5.28509,0.603182,0.07
689,1,1,0.0553772,0.0619079,5.20546,0.600219,0.07
690,1,1,0.0562525,0.0623968,5.28773,0.60496,0.07
691,1,1,0.0577199,0.0634186,5.42567,0.614866,0.07
692,1,1,0.0564856,0.0625753,5.30965,0.60669,0.07
694,1,1,0.0557148,0.0621101,5.23719,0.60218,0.07
695,1,1,0.0558025,0.0622498,5.24544,0.603535,0.07
697,1,1,0.0557544,0.0620172,5.24092,0.601279,0.07
698,1,1,0.0574424,0.0631694,5.39959,0.61245,0.07
699,1,1,0.0568682,0.0626682,5.34561,0.607591,0.07
701,1,1,0.0595356,0.0640094,5.59634,0.620594,0.07
702,1,1,0.0564996,0.0626446,5.31096,0.607362,0.07
703,1,1,0.0553084,0.0618841,5.19899,0.599988,0.07
704,1,1,0.0554253,0.0618746,5.20998,0.599897,0.07
705,1,1,0.057161,0.0629533,5.37314,0.610355,0.07
706,1,1,0.056271,0.0621663,5.28948,0.602724,0.07
708,1,1,0.0614776,0.0652224,5.77889,0.632355,0.07
709,1,1,0.0559332,0.0621206,5.25772,0.602282,0.07
710,1,1,0.0559251,0.0622031,5.25696,0.603082,0.07
711,1,1,0.0568357,0.0626818,5.34256,0.607723,0.07
713,1,1,0.0567768,0.0627245,5.33702,0.608137,0.07
714,1,1,0.0566079,0.0626961,5.32115,0.607862,0.07
715,1,1,0.053753,0.0609545,5.05278,0.590976,0.07
717,1,1,0.0567352,0.062782,5.33311,0.608694,0.07
718,1,1,0.0566243,0.0625217,5.32268,0.60617,0.07
719,1,1,0.0553756,0.0619065,5.20531,0.600206,0.07
721,1,1,0.0549102,0.0617745,5.16155,0.598926,0.07
722,1,1,0.0579923,0.063473,5.45128,0.615394,0.07
723,1,1,0.0556411,0.0621905,5.23026,0.602959,0.07
726,1,1,0.0556545,0.0621343,5.23152,0.602415,0.07
727,1,1,0.0566774,0.0627422,5.32768,0.608308,0.07
728,1,1,0.0572313,0.0630477,5.37974,0.61127,0.07
729,1,1,0.0565256,0.062514,5.31341,0.606095,0.07
730,1,1,0.0547322,0.0614719,5.14483,0.595992,0.07
731,1,1,0.0563962,0.0624798,5.30124,0.605765,0.07
732,1,1,0.0558116,0.0620882,5.24629,0.601968,0.07
733,1,1,0.0634233,0.0663418,5.96179,0.643207,0.07
734,1,1,0.0555285,0.0619871,5.21968,0.600987,0.07
735,1,1,0.0631579,0.0660172,5.93684,0.640061,0.07
736,1,1,0.0559668,0.0623487,5.26088,0.604493,0.07
738,1,1,0.0565079,0.062497,5.31174,0.605931,0.07
739,1,1,0.0549786,0.0614985,5.16799,0.59625,0.07
741,1,1,0.056005,0.0622763,5.26447,0.603791,0.07
742,1,1,0.0556334,0.0620931,5.22954,0.602015,0.07
743,1,1,0.0564121,0.0623902,5.30274,0.604895,0.07
745,1,1,0.0566447,0.0627138,5.3246,0.608033,0.07
746,1,1,0.0559054,0.0621839,5.25511,0.602895,0.07
747,1,1,0.0550824,0.0618088,5.17775,0.599258,0.07
748,1,1,0.0570495,0.0628385,5.36265,0.609242,0.07
749,1,1,0.0558471,0.0620839,5.24963,0.601926,0.07
751,1,1,0.0614934,0.0652193,5.78038,0.632324,0.07
753,1,1,0.0566,0.0626923,5.3204,0.607824,0.07
754,1,1,0.0548949,0.0616007,5.16012,0.597241,0.07
755,1,1,0.0573909,0.0631361,5.39475,0.612128,0.07
757,1,1,0.055741,0.0619443,5.23965,0.600573,0.07
758,1,1,0.0559881,0.0621599,5.26288,0.602663,0.07
760,1,1,0.0558183,0.062064,5.24692,0.601733,0.07
761,1,1,0.0577202,0.0634188,5.4257,0.614868,0.07
763,1,1,0.0569049,0.0629346,5.34906,0.610173,0.07
764,1,1,0.0565937,0.0626909,5.3198,0.607811,0.07
765,1,1,0.0549592,0.0615276,5.16616,0.596532,0.07
767,1,1,0.0566576,0.0625261,5.32581,0.606213,0.07
768,1,1,0.0564306,0.0624,5.30448,0.604991,0.07
770,1,1,0.055331,0.0618939,5.20111,0.600083,0.07
771,1,1,0.0552052,0.0619154,5.18929,0.600292,0.07
772,1,1,0.0556133,0.0620599,5.22765,0.601693,0.07
773,1,1,0.0577979,0.0632643,5.43301,0.61337,0.07
774,1,1,0.0554551,0.0619461,5.21278,0.600589,0.07
775,1,1,0.0565033,0.0626326,5.31131,0.607246,0.07
776,1,1,0.0550656,0.0618335,5.17617,0.599498,0.07
777,1,1,0.0555986,0.0620403,5.22627,0.601503,0.07
778,1,1,0.0560595,0.0624237,5.2696,0.60522,0.07
779,1,1,0.0563558,0.0622553,5.29745,0.603587,0.07
780,1,1,0.0545693,0.0614649,5.12951,0.595924,0.07
782,1,1,0.0564805,0.0624447,5.30917,0.605423,0.07
783,1,1,0.0559934,0.0623702,5.26338,0.604702,0.07
784,1,1,0.0557318,0.0622196,5.23879,0.603241,0.07
785,1,1,0.0549736,0.061788,5.16751,0.599057,0.07
786,1,1,0.0548295,0.0615954,5.15398,0.597189,0.07
787,1,1,0.0557503,0.0621387,5.24053,0.602457,0.07
788,1,1,0.0557086,0.0621501,5.23661,0.602567,0.07
789,1,1,0.0566102,0.0626752,5.32136,0.607658,0.07
790,1,1,0.0547568,0.0615671,5.14714,0.596915,0.07
791,1,1,0.0567584,0.0627014,5.33529,0.607913,0.07
793,1,1,0.0570096,0.0628121,5.3589,0.608986,0.07
794,1,1,0.0559381,0.0623076,5.25818,0.604095,0.07
795,1,1,0.0565927,0.0625,5.31972,0.60596,0.07
796,1,1,0.0574772,0.0631884,5.40285,0.612635,0.07
797,1,1,0.0571425,0.0629143,5.3714,0.609977,0.07
799,1,1,0.0547783,0.0615701,5.14916,0.596944,0.07
800,1,1,0.0586905,0.0637893,5.51691,0.61846,0.07
801,1,1,0.0544477,0.0614143,5.11808,0.595434,0.07
802,1,1,0.0563671,0.0625031,5.29851,0.60599,0.07
803,0,1,0.0531923,0.0606534,5.00008,0.588057,0.07
804,1,1,0.0548865,0.0617685,5.15934,0.598868,0.07
805,1,1,0.0550225,0.0618132,5.17211,0.599301,0.07
806,1,1,0.0576176,0.0631908,5.41605,0.612657,0.07
807,1,1,0.0567576,0.0626189,5.33521,0.607113,0.07
808,1,1,0.057387,0.0631165,5.39438,0.611938,0.07
809,1,1,0.055213,0.0618449,5.19002,0.599609,0.07
810,1,1,0.0566924,0.0625998,5.32909,0.606928,0.07
811,1,1,0.0568849,0.0627138,5.34718,0.608033,0.07
812,1,1,0.0559269,0.0621154,5.25713,0.602231,0.07
813,1,1,0.0566396,0.0627173,5.32412,0.608067,0.07
815,1,1,0.0572473,0.0628544,5.38125,0.609396,0.07
816,1,1,0.0619763,0.0654939,5.82577,0.634987,0.07
817,1,1,0.0565297,0.0625195,5.3138,0.606149,0.07
818,1,1,0.0562589,0.0624052,5.28833,0.605041,0.07
819,1,1,0.0552368,0.0617782,5.19226,0.598962,0.07
820,1,1,0.0572776,0.0628919,5.3841,0.60976,0.07
821,1,1,0.0574604,0.0630134,5.40128,0.610938,0.07
822,1,1,0.0557439,0.0620374,5.23992,0.601475,0.07
823,1,1,0.0576903,0.063159,5.42289,0.612349,0.07
824,1,1,0.0568987,0.0629197,5.34848,0.61003,0.07
826,1,1,0.0570084,0.062829,5.35879,0.60915,0.07
827,1,1,0.0565728,0.0626801,5.31785,0.607706,0.07
828,1,1,0.0564549,0.0626294,5.30676,0.607214,0.07
829,1,1,0.0557416,0.0622058,5.23971,0.603108,0.07
830,1,1,0.0566834,0.0626658,5.32824,0.607567,0.07
831,1,1,0.0558031,0.0622506,5.24549,0.603542,0.07
832,1,1,0.0556391,0.0621872,5.23008,0.602927,0.07
833,1,1,0.0568375,0.0627154,5.34273,0.608049,0.07
835,1,1,0.0553769,0.061902,5.20543,0.600162,0.07
836,1,1,0.0546984,0.0614784,5.14165,0.596055,0.07
837,1,1,0.0563653,0.0626051,5.29833,0.606979,0.07
838,1,1,0.0558712,0.0622865,5.2519,0.60389,0.07
839,1,1,0.0560581,0.0624166,5.26946,0.605151,0.07
840,1,1,0.0563877,0.0625346,5.30044,0.606295,0.07
841,1,1,0.0576609,0.063188,5.42013,0.61263,0.07
842,1,1,0.0570605,0.0628177,5.36369,0.60904,0.07
843,1,1,0.0569933,0.0627991,5.35737,0.60886,0.07
844,1,1,0.0569384,0.0627807,5.35221,0.608682,0.07
845,1,1,0.0569848,0.0628678,5.35657,0.609526,0.07
847,1,1,0.0564497,0.0624268,5.30627,0.60525,0.07
848,1,1,0.0555572,0.0620348,5.22237,0.60145,0.07
849,1,1,0.0571406,0.0629177,5.37121,0.61001,0.07
850,1,1,0.0559901,0.062277,5.26307,0.603798,0.07
851,1,1,0.0571689,0.0630297,5.37388,0.611095,0.07
852,1,1,0.0562522,0.0623966,5.28771,0.604957,0.07
853,1,1,0.0567667,0.0627007,5.33607,0.607906,0.07
854,1,1,0.0561325,0.0624884,5.27646,0.605848,0.07
855,1,1,0.0570261,0.0628411,5.36045,0.609267,0.07
856,1,1,0.0546075,0.0613672,5.13311,0.594977,0.07
860,1,1,0.0554907,0.0619509,5.21612,0.600636,0.07
861,1,1,0.0541725,0.0611461,5.09222,0.592833,0.07
862,1,1,0.0579526,0.0633901,5.44755,0.61459,0.07
863,1,1,0.0560608,0.0623204,5.26971,0.604219,0.07
864,1,1,0.0552511,0.0618372,5.1936,0.599534,0.07
865,1,1,0.0555658,0.0620441,5.22318,0.601539,0.07
866,1,1,0.0546919,0.0615117,5.14104,0.596378,0.07
867,1,1,0.0567499,0.0627145,5.33449,0.60804,0.07
868,1,1,0.057311,0.0630311,5.38723,0.61111,0.07
869,1,1,0.0575267,0.0631395,5.40751,0.61216,0.07
870,1,1,0.0562224,0.062221,5.28491,0.603255,0.07
871,1,1,0.0554321,0.0619332,5.21062,0.600465,0.07
872,1,1,0.0552458,0.0618565,5.19311,0.599721,0.07
875,1,1,0.0552174,0.0618467,5.19044,0.599626,0.07
876,1,1,0.0552684,0.0617403,5.19523,0.598594,0.07
877,1,1,0.0565186,0.0626104,5.31275,0.60703,0.07
878,1,1,0.0570169,0.062838,5.35958,0.609237,0.07
879,1,1,0.0574182,0.062951,5.39731,0.610333,0.07
880,1,1,0.0557203,0.0622146,5.23771,0.603193,0.07
881,1,1,0.0564632,0.0626328,5.30754,0.607247,0.07
882,1,1,0.056263,0.0624028,5.28872,0.605017,0.07
883,1,1,0.0579357,0.0634532,5.44596,0.615201,0.07
884,1,1,0.0572452,0.0630556,5.38105,0.611347,0.07
885,1,1,0.0566722,0.0626085,5.32719,0.607012,0.07
