Attack metrics report
Dataset: taiwan_bankruptcy
Attack: fgsm
epsilon=0.3

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2998/2998
ASR (among correct): 1.0000

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.3

Changed samples among successful attacks: 2998/2998
Max |delta| among successful attacks: 0.3

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.221365 median=0.220924 min=0.201842 max=0.260895
  RMSE : mean=0.251375 median=0.251133 min=0.238583 max=0.275044
  L1   : mean=20.8083 median=20.7668 min=18.9732 max=24.5241
  L2   : mean=2.43717 median=2.43482 min=2.31315 max=2.66665
  Linf : mean=0.3 median=0.3 min=0.3 max=0.3

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.391675 mean|diff|=0.0654339 max|diff|=0.0901743
  RMSE : orig_mean=0.450105 adv_mean=0.526272 mean|diff|=0.0761955 max|diff|=0.102634
  L1   : orig_mean=30.6666 adv_mean=36.8174 mean|diff|=6.15079 max|diff|=8.47639
  L2   : orig_mean=4.36393 adv_mean=5.1024 mean|diff|=0.738742 max|diff|=0.995071
  Linf : orig_mean=0.999071 adv_mean=1 mean|diff|=0.000929014 max|diff|=0.00943255

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326241 adv_mean=0.391675 mean|diff|=0.0654339 max|diff|=0.0901743
  RMSE : orig_mean=0.450105 adv_mean=0.526272 mean|diff|=0.0761955 max|diff|=0.102634
  L1   : orig_mean=30.6666 adv_mean=36.8174 mean|diff|=6.15079 max|diff|=8.47639
  L2   : orig_mean=4.36393 adv_mean=5.1024 mean|diff|=0.738742 max|diff|=0.995071
  Linf : orig_mean=0.999071 adv_mean=1 mean|diff|=0.000929014 max|diff|=0.00943255

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
232,1,1,0.219914,0.249836,20.6719,2.42225,0.3
233,1,1,0.21097,0.245322,19.8312,2.37848,0.3
234,1,1,0.218846,0.249926,20.5715,2.42312,0.3
235,1,1,0.216936,0.248903,20.392,2.41321,0.3
237,1,1,0.223897,0.253377,21.0463,2.45658,0.3
238,1,1,0.222636,0.252899,20.9278,2.45195,0.3
239,1,1,0.22391,0.252796,21.0475,2.45095,0.3
240,1,1,0.230651,0.256592,21.6812,2.48775,0.3
241,1,1,0.238046,0.261546,22.3763,2.53579,0.3
242,1,1,0.217406,0.248838,20.4362,2.41257,0.3
243,1,1,0.223462,0.253155,21.0054,2.45443,0.3
244,1,1,0.220849,0.250516,20.7598,2.42885,0.3
245,1,1,0.229064,0.256068,21.532,2.48267,0.3
246,1,1,0.22319,0.252607,20.9799,2.44911,0.3
247,1,1,0.218907,0.249806,20.5773,2.42196,0.3
248,1,1,0.217197,0.249109,20.4165,2.41521,0.3
249,1,1,0.226405,0.254213,21.282,2.46468,0.3
250,1,1,0.220243,0.250957,20.7028,2.43312,0.3
251,1,1,0.222539,0.251258,20.9187,2.43604,0.3
252,1,1,0.222302,0.252306,20.8964,2.4462,0.3
253,1,1,0.222388,0.251531,20.9045,2.43868,0.3
255,1,1,0.222852,0.252468,20.9481,2.44777,0.3
256,1,1,0.218366,0.249507,20.5264,2.41906,0.3
257,1,1,0.220603,0.250307,20.7367,2.42682,0.3
258,1,1,0.219583,0.249904,20.6408,2.42291,0.3
259,1,1,0.21711,0.248477,20.4083,2.40908,0.3
260,1,1,0.217834,0.249673,20.4764,2.42067,0.3
261,1,1,0.217826,0.249386,20.4756,2.41788,0.3
262,1,1,0.212479,0.245105,19.973,2.37638,0.3
265,1,1,0.21874,0.248905,20.5616,2.41322,0.3
266,1,1,0.222195,0.252941,20.8863,2.45235,0.3
267,1,1,0.218323,0.249325,20.5224,2.41729,0.3
269,1,1,0.222516,0.25205,20.9165,2.44372,0.3
270,1,1,0.223803,0.25257,21.0375,2.44876,0.3
271,1,1,0.220362,0.250921,20.7141,2.43277,0.3
273,1,1,0.218761,0.250015,20.5636,2.42399,0.3
274,1,1,0.218204,0.248844,20.5112,2.41263,0.3
276,1,1,0.223919,0.252074,21.0484,2.44395,0.3
277,1,1,0.227822,0.254988,21.4153,2.4722,0.3
278,1,1,0.218357,0.248578,20.5255,2.41005,0.3
279,1,1,0.221027,0.252504,20.7765,2.44812,0.3
280,1,1,0.218901,0.250193,20.5766,2.42572,0.3
281,1,1,0.216212,0.247669,20.3239,2.40124,0.3
282,1,1,0.223089,0.252326,20.9704,2.44639,0.3
283,1,1,0.223772,0.252364,21.0346,2.44676,0.3
284,1,1,0.217997,0.249266,20.4917,2.41672,0.3
285,1,1,0.224066,0.253578,21.0622,2.45853,0.3
287,1,1,0.219324,0.251064,20.6165,2.43415,0.3
288,1,1,0.222869,0.251974,20.9497,2.44298,0.3
289,1,1,0.220695,0.250652,20.7453,2.43016,0.3
290,1,1,0.218283,0.24965,20.5186,2.42045,0.3
291,1,1,0.220375,0.250102,20.7153,2.42483,0.3
292,1,1,0.217642,0.249194,20.4583,2.41603,0.3
293,1,1,0.225245,0.253275,21.173,2.45559,0.3
294,1,1,0.220462,0.250959,20.7235,2.43314,0.3
295,1,1,0.211205,0.24482,19.8532,2.37362,0.3
296,1,1,0.223376,0.25245,20.9974,2.4476,0.3
298,1,1,0.226793,0.253927,21.3186,2.46191,0.3
299,1,1,0.219985,0.250983,20.6786,2.43337,0.3
300,1,1,0.22265,0.252973,20.9291,2.45267,0.3
301,1,1,0.225186,0.253375,21.1675,2.45656,0.3
302,1,1,0.220707,0.250858,20.7464,2.43215,0.3
303,1,1,0.214345,0.246487,20.1484,2.38978,0.3
304,1,1,0.219132,0.24992,20.5984,2.42306,0.3
305,1,1,0.222675,0.252709,20.9315,2.45011,0.3
306,1,1,0.221156,0.250487,20.7887,2.42856,0.3
307,1,1,0.222185,0.252056,20.8854,2.44378,0.3
308,1,1,0.225954,0.254268,21.2397,2.46522,0.3
309,1,1,0.226065,0.253986,21.2501,2.46248,0.3
310,1,1,0.215619,0.246565,20.2682,2.39054,0.3
311,1,1,0.226236,0.25346,21.2662,2.45739,0.3
312,1,1,0.215505,0.248403,20.2575,2.40835,0.3
313,1,1,0.225444,0.253478,21.1917,2.45756,0.3
314,1,1,0.220121,0.250812,20.6914,2.43171,0.3
315,1,1,0.216677,0.249078,20.3676,2.4149,0.3
316,1,1,0.226655,0.254821,21.3055,2.47058,0.3
317,1,1,0.228063,0.255287,21.438,2.4751,0.3
318,1,1,0.212942,0.245648,20.0165,2.38164,0.3
319,1,1,0.226989,0.25493,21.3369,2.47164,0.3
320,1,1,0.226309,0.254135,21.2731,2.46393,0.3
321,1,1,0.218074,0.249332,20.499,2.41736,0.3
322,1,1,0.21403,0.245835,20.1188,2.38346,0.3
323,1,1,0.22051,0.251155,20.728,2.43504,0.3
324,1,1,0.218256,0.249495,20.5161,2.41894,0.3
325,1,1,0.223128,0.25215,20.9741,2.44468,0.3
326,1,1,0.223461,0.252579,21.0054,2.44884,0.3
327,1,1,0.215109,0.246823,20.2202,2.39304,0.3
