score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,noisy,default,90,40,2698,2298,0.1031331592689295,0.8968668407310705
Score 1,noisy,default,90,50,2698,2298,0.08398607484769365,0.9160139251523064
Score 1,noisy,default,90,70,2698,2298,0.008268059181897302,0.9917319408181027
Score 1,noisy,default,90,94,2698,2298,0.0,1.0
Score 1,structural,default,100,1,2998,2595,0.9653179190751445,0.034682080924855474
Score 1,structural,default,100,2,2998,2595,0.6061657032755299,0.3938342967244701
Score 1,structural,default,100,3,2998,2595,0.618111753371869,0.38188824662813103
Score 1,structural,default,100,5,2998,2595,0.6007707129094413,0.3992292870905587
Score 1,structural,default,100,10,2998,2595,0.6165703275529865,0.38342967244701354
Score 1,structural,default,100,15,2998,2595,0.2955684007707129,0.7044315992292871
Score 1,structural,default,100,20,2998,2595,0.2770712909441233,0.7229287090558767
Score 1,structural,default,100,30,2998,2595,0.2254335260115607,0.7745664739884393
Score 1,structural,default,100,40,2998,2595,0.10366088631984585,0.8963391136801542
Score 1,structural,default,100,50,2998,2595,0.08593448940269749,0.9140655105973026
Score 1,structural,default,100,70,2998,2595,0.015028901734104046,0.9849710982658959
Score 1,structural,default,100,94,2998,2595,0.0,1.0
Score 1,noisy,default,100,1,2998,2595,0.9653179190751445,0.034682080924855474
Score 1,noisy,default,100,2,2998,2595,0.6061657032755299,0.3938342967244701
Score 1,noisy,default,100,3,2998,2595,0.618111753371869,0.38188824662813103
Score 1,noisy,default,100,5,2998,2595,0.6007707129094413,0.3992292870905587
Score 1,noisy,default,100,10,2998,2595,0.6165703275529865,0.38342967244701354
Score 1,noisy,default,100,15,2998,2595,0.2955684007707129,0.7044315992292871
Score 1,noisy,default,100,20,2998,2595,0.2770712909441233,0.7229287090558767
Score 1,noisy,default,100,30,2998,2595,0.2254335260115607,0.7745664739884393
Score 1,noisy,default,100,40,2998,2595,0.10366088631984585,0.8963391136801542
Score 1,noisy,default,100,50,2998,2595,0.08593448940269749,0.9140655105973026
Score 1,noisy,default,100,70,2998,2595,0.015028901734104046,0.9849710982658959
Score 1,noisy,default,100,94,2998,2595,0.0,1.0
Score 2,structural,default,10,1,299,290,0.996551724137931,0.0034482758620689724
Score 2,structural,default,10,2,299,290,0.996551724137931,0.0034482758620689724
Score 2,structural,default,10,3,299,290,0.996551724137931,0.0034482758620689724
Score 2,structural,default,10,5,299,290,0.996551724137931,0.0034482758620689724
Score 2,structural,default,10,10,299,290,0.9827586206896551,0.017241379310344862
Score 2,structural,default,10,15,299,290,0.6172413793103448,0.38275862068965516
Score 2,structural,default,10,20,299,290,0.41724137931034483,0.5827586206896551
Score 2,structural,default,10,30,299,290,0.42758620689655175,0.5724137931034483
Score 2,structural,default,10,40,299,290,0.32068965517241377,0.6793103448275862
Score 2,structural,default,10,50,299,290,0.15862068965517243,0.8413793103448276
Score 2,structural,default,10,70,299,290,0.013793103448275862,0.9862068965517241
Score 2,structural,default,10,94,299,290,0.0,1.0
Score 2,noisy,default,10,1,299,221,0.8868778280542986,0.1131221719457014
Score 2,noisy,default,10,2,299,221,0.8868778280542986,0.1131221719457014
Score 2,noisy,default,10,3,299,221,0.8868778280542986,0.1131221719457014
Score 2,noisy,default,10,5,299,221,0.8868778280542986,0.1131221719457014
Score 2,noisy,default,10,10,299,221,0.8597285067873304,0.14027149321266963
Score 2,noisy,default,10,15,299,221,0.5972850678733032,0.40271493212669685
Score 2,noisy,default,10,20,299,221,0.4751131221719457,0.5248868778280543
Score 2,noisy,default,10,30,299,221,0.2850678733031674,0.7149321266968326
Score 2,noisy,default,10,40,299,221,0.2669683257918552,0.7330316742081449
Score 2,noisy,default,10,50,299,221,0.23076923076923078,0.7692307692307692
Score 2,noisy,default,10,70,299,221,0.04072398190045249,0.9592760180995475
Score 2,noisy,default,10,94,299,221,0.0,1.0
Score 2,structural,default,20,1,599,556,0.9910071942446043,0.008992805755395739
Score 2,structural,default,20,2,599,556,0.9910071942446043,0.008992805755395739
Score 2,structural,default,20,3,599,556,0.9910071942446043,0.008992805755395739
